ticker,date,close
005930,2016-06-14,27600.0
005930,2016-06-15,28260.0
005930,2016-06-16,28180.0
005930,2016-06-17,28520.0
005930,2016-06-20,28620.0
005930,2016-06-21,28960.0
005930,2016-06-22,28900.0
005930,2016-06-23,28600.0
005930,2016-06-24,28000.0
005930,2016-06-27,27960.0
005930,2016-06-28,27980.0
005930,2016-06-29,27920.0
005930,2016-06-30,28500.0
005930,2016-07-01,29320.0
005930,2016-07-04,29320.0
005930,2016-07-05,29380.0
005930,2016-07-06,28420.0
005930,2016-07-07,29000.0
005930,2016-07-08,29200.0
005930,2016-07-11,29780.0
005930,2016-07-12,29280.0
005930,2016-07-13,29620.0
005930,2016-07-14,30000.0
005930,2016-07-15,30360.0
005930,2016-07-18,30660.0
005930,2016-07-19,30660.0
005930,2016-07-20,30800.0
005930,2016-07-21,30860.0
005930,2016-07-22,30320.0
005930,2016-07-25,30040.0
005930,2016-07-26,30600.0
005930,2016-07-27,30540.0
005930,2016-07-28,30140.0
005930,2016-07-29,30780.0
005930,2016-08-01,31360.0
005930,2016-08-02,30960.0
005930,2016-08-03,30340.0
005930,2016-08-04,30340.0
005930,2016-08-05,31220.0
005930,2016-08-08,31380.0
005930,2016-08-09,31340.0
005930,2016-08-10,30820.0
005930,2016-08-11,31180.0
005930,2016-08-12,30900.0
005930,2016-08-16,31360.0
005930,2016-08-17,31320.0
005930,2016-08-18,32800.0
005930,2016-08-19,33500.0
005930,2016-08-22,33300.0
005930,2016-08-23,33740.0
005930,2016-08-24,33060.0
005930,2016-08-25,32780.0
005930,2016-08-26,32240.0
005930,2016-08-29,32800.0
005930,2016-08-30,32900.0
005930,2016-08-31,32400.0
005930,2016-09-01,31740.0
005930,2016-09-02,31940.0
005930,2016-09-05,32120.0
005930,2016-09-06,32860.0
005930,2016-09-07,32420.0
005930,2016-09-08,32780.0
005930,2016-09-09,31500.0
005930,2016-09-12,29300.0
005930,2016-09-13,30540.0
005930,2016-09-19,31160.0
005930,2016-09-20,31700.0
005930,2016-09-21,31840.0
005930,2016-09-22,32360.0
005930,2016-09-23,31420.0
005930,2016-09-26,31360.0
005930,2016-09-27,31380.0
005930,2016-09-28,31340.0
005930,2016-09-29,32000.0
005930,2016-09-30,31960.0
005930,2016-10-04,32280.0
005930,2016-10-05,32380.0
005930,2016-10-06,33820.0
005930,2016-10-07,34120.0
005930,2016-10-10,33600.0
005930,2016-10-11,30900.0
005930,2016-10-12,30700.0
005930,2016-10-13,31140.0
005930,2016-10-14,31540.0
005930,2016-10-17,31800.0
005930,2016-10-18,31780.0
005930,2016-10-19,32500.0
005930,2016-10-20,32400.0
005930,2016-10-21,31780.0
005930,2016-10-24,32160.0
005930,2016-10-25,31940.0
005930,2016-10-26,31340.0
005930,2016-10-27,31460.0
005930,2016-10-28,32280.0
005930,2016-10-31,32780.0
005930,2016-11-01,33040.0
005930,2016-11-02,32860.0
005930,2016-11-03,32320.0
005930,2016-11-04,32540.0
005930,2016-11-07,32800.0
005930,2016-11-08,32880.0
005930,2016-11-09,31920.0
005930,2016-11-10,32980.0
005930,2016-11-11,31960.0
005930,2016-11-14,31060.0
005930,2016-11-15,30780.0
005930,2016-11-16,31160.0
005930,2016-11-17,31360.0
005930,2016-11-18,31720.0
005930,2016-11-21,31860.0
005930,2016-11-22,32800.0
005930,2016-11-23,32980.0
005930,2016-11-24,33000.0
005930,2016-11-25,33000.0
005930,2016-11-28,33540.0
005930,2016-11-29,33540.0
005930,2016-11-30,34920.0
005930,2016-12-01,34980.0
005930,2016-12-02,34540.0
005930,2016-12-05,34360.0
005930,2016-12-06,34960.0
005930,2016-12-07,35440.0
005930,2016-12-08,35800.0
005930,2016-12-09,35600.0
005930,2016-12-12,35040.0
005930,2016-12-13,35320.0
005930,2016-12-14,35540.0
005930,2016-12-15,35180.0
005930,2016-12-16,35860.0
005930,2016-12-19,35900.0
005930,2016-12-20,36240.0
005930,2016-12-21,36100.0
005930,2016-12-22,36180.0
005930,2016-12-23,35640.0
005930,2016-12-26,35960.0
005930,2016-12-27,35980.0
005930,2016-12-28,35760.0
005930,2016-12-29,36040.0
005930,2017-01-02,36100.0
005930,2017-01-03,36480.0
005930,2017-01-04,36160.0
005930,2017-01-05,35560.0
005930,2017-01-06,36200.0
005930,2017-01-09,37220.0
005930,2017-01-10,37240.0
005930,2017-01-11,38280.0
005930,2017-01-12,38800.0
005930,2017-01-13,37460.0
005930,2017-01-16,36660.0
005930,2017-01-17,36960.0
005930,2017-01-18,36940.0
005930,2017-01-19,37480.0
005930,2017-01-20,37200.0
005930,2017-01-23,38060.0
005930,2017-01-24,38160.0
005930,2017-01-25,39400.0
005930,2017-01-26,39900.0
005930,2017-01-31,39460.0
005930,2017-02-01,39120.0
005930,2017-02-02,39360.0
005930,2017-02-03,39460.0
005930,2017-02-06,39560.0
005930,2017-02-07,38820.0
005930,2017-02-08,38400.0
005930,2017-02-09,38400.0
005930,2017-02-10,38360.0
005930,2017-02-13,37960.0
005930,2017-02-14,37580.0
005930,2017-02-15,37720.0
005930,2017-02-16,38020.0
005930,2017-02-17,37860.0
005930,2017-02-20,38660.0
005930,2017-02-21,38940.0
005930,2017-02-22,39300.0
005930,2017-02-23,39180.0
005930,2017-02-24,38220.0
005930,2017-02-27,38060.0
005930,2017-02-28,38440.0
005930,2017-03-02,39720.0
005930,2017-03-03,39620.0
005930,2017-03-06,40080.0
005930,2017-03-07,40200.0
005930,2017-03-08,40200.0
005930,2017-03-09,40200.0
005930,2017-03-10,40180.0
005930,2017-03-13,40600.0
005930,2017-03-14,41360.0
005930,2017-03-15,41400.0
005930,2017-03-16,41840.0
005930,2017-03-17,42400.0
005930,2017-03-20,41900.0
005930,2017-03-21,42560.0
005930,2017-03-22,42460.0
005930,2017-03-23,41800.0
005930,2017-03-24,41500.0
005930,2017-03-27,41200.0
005930,2017-03-28,41480.0
005930,2017-03-29,41780.0
005930,2017-03-30,41980.0
005930,2017-03-31,41200.0
005930,2017-04-03,41440.0
005930,2017-04-04,42080.0
005930,2017-04-05,42140.0
005930,2017-04-06,41840.0
005930,2017-04-07,41600.0
005930,2017-04-10,41940.0
005930,2017-04-11,41600.0
005930,2017-04-12,41900.0
005930,2017-04-13,42420.0
005930,2017-04-14,42020.0
005930,2017-04-17,41560.0
005930,2017-04-18,41500.0
005930,2017-04-19,40900.0
005930,2017-04-20,40280.0
005930,2017-04-21,40760.0
005930,2017-04-24,41240.0
005930,2017-04-25,42700.0
005930,2017-04-26,42800.0
005930,2017-04-27,43840.0
005930,2017-04-28,44620.0
005930,2017-05-02,44900.0
005930,2017-05-04,45520.0
005930,2017-05-08,47020.0
005930,2017-05-10,45600.0
005930,2017-05-11,45500.0
005930,2017-05-12,45820.0
005930,2017-05-15,46100.0
005930,2017-05-16,46380.0
005930,2017-05-17,46340.0
005930,2017-05-18,45940.0
005930,2017-05-19,44720.0
005930,2017-05-22,45100.0
005930,2017-05-23,44920.0
005930,2017-05-24,44880.0
005930,2017-05-25,45680.0
005930,2017-05-26,46080.0
005930,2017-05-29,45620.0
005930,2017-05-30,44640.0
005930,2017-05-31,44700.0
005930,2017-06-01,44680.0
005930,2017-06-02,45960.0
005930,2017-06-05,45940.0
005930,2017-06-07,45300.0
005930,2017-06-08,45160.0
005930,2017-06-09,46100.0
005930,2017-06-12,45380.0
005930,2017-06-13,45400.0
005930,2017-06-14,45360.0
005930,2017-06-15,45680.0
005930,2017-06-16,45580.0
005930,2017-06-19,46560.0
005930,2017-06-20,48140.0
005930,2017-06-21,47480.0
005930,2017-06-22,47960.0
005930,2017-06-23,47620.0
005930,2017-06-26,48280.0
005930,2017-06-27,48300.0
005930,2017-06-28,47700.0
005930,2017-06-29,47940.0
005930,2017-06-30,47540.0
005930,2017-07-03,47220.0
005930,2017-07-04,47000.0
005930,2017-07-05,47580.0
005930,2017-07-06,48060.0
005930,2017-07-07,47860.0
005930,2017-07-10,48660.0
005930,2017-07-11,49000.0
005930,2017-07-12,49880.0
005930,2017-07-13,50560.0
005930,2017-07-14,50480.0
005930,2017-07-17,50640.0
005930,2017-07-18,50840.0
005930,2017-07-19,50740.0
005930,2017-07-20,51200.0
005930,2017-07-21,51080.0
005930,2017-07-24,50860.0
005930,2017-07-25,50000.0
005930,2017-07-26,49840.0
005930,2017-07-27,49800.0
005930,2017-07-28,47760.0
005930,2017-07-31,48200.0
005930,2017-08-01,48600.0
005930,2017-08-02,49000.0
005930,2017-08-03,47780.0
005930,2017-08-04,47700.0
005930,2017-08-07,47580.0
005930,2017-08-08,47720.0
005930,2017-08-09,46280.0
005930,2017-08-10,45900.0
005930,2017-08-11,44620.0
005930,2017-08-14,45000.0
005930,2017-08-16,46200.0
005930,2017-08-17,47040.0
005930,2017-08-18,46900.0
005930,2017-08-21,46840.0
005930,2017-08-22,47000.0
005930,2017-08-23,47480.0
005930,2017-08-24,47520.0
005930,2017-08-25,47020.0
005930,2017-08-28,46100.0
005930,2017-08-29,46080.0
005930,2017-08-30,46200.0
005930,2017-08-31,46320.0
005930,2017-09-01,46480.0
005930,2017-09-04,46040.0
005930,2017-09-05,46760.0
005930,2017-09-06,47000.0
005930,2017-09-07,48120.0
005930,2017-09-08,49080.0
005930,2017-09-11,49800.0
005930,2017-09-12,49600.0
005930,2017-09-13,49620.0
005930,2017-09-14,50300.0
005930,2017-09-15,50400.0
005930,2017-09-18,52480.0
005930,2017-09-19,52120.0
005930,2017-09-20,52220.0
005930,2017-09-21,52800.0
005930,2017-09-22,53000.0
005930,2017-09-25,53620.0
005930,2017-09-26,51660.0
005930,2017-09-27,51680.0
005930,2017-09-28,51260.0
005930,2017-09-29,51280.0
005930,2017-10-10,52800.0
005930,2017-10-11,54640.0
005930,2017-10-12,54800.0
005930,2017-10-13,54000.0
005930,2017-10-16,53920.0
005930,2017-10-17,54800.0
005930,2017-10-18,54760.0
005930,2017-10-19,52980.0
005930,2017-10-20,53840.0
005930,2017-10-23,54300.0
005930,2017-10-24,54040.0
005930,2017-10-25,53900.0
005930,2017-10-26,52400.0
005930,2017-10-27,53080.0
005930,2017-10-30,54040.0
005930,2017-10-31,55080.0
005930,2017-11-01,57220.0
005930,2017-11-02,57060.0
005930,2017-11-03,56380.0
005930,2017-11-06,56380.0
005930,2017-11-07,56100.0
005930,2017-11-08,56760.0
005930,2017-11-09,56340.0
005930,2017-11-10,56400.0
005930,2017-11-13,56380.0
005930,2017-11-14,55920.0
005930,2017-11-15,55340.0
005930,2017-11-16,55780.0
005930,2017-11-17,55820.0
005930,2017-11-20,55200.0
005930,2017-11-21,55280.0
005930,2017-11-22,55960.0
005930,2017-11-23,55300.0
005930,2017-11-24,55460.0
005930,2017-11-27,52640.0
005930,2017-11-28,53280.0
005930,2017-11-29,52600.0
005930,2017-11-30,50800.0
005930,2017-12-01,50840.0
005930,2017-12-04,51340.0
005930,2017-12-05,51260.0
005930,2017-12-06,50020.0
005930,2017-12-07,50740.0
005930,2017-12-08,52000.0
005930,2017-12-11,51780.0
005930,2017-12-12,52100.0
005930,2017-12-13,51320.0
005930,2017-12-14,51060.0
005930,2017-12-15,50620.0
005930,2017-12-18,51200.0
005930,2017-12-19,51560.0
005930,2017-12-20,50880.0
005930,2017-12-21,49140.0
005930,2017-12-22,49700.0
005930,2017-12-26,48200.0
005930,2017-12-27,49360.0
005930,2017-12-28,50960.0
005930,2018-01-02,51020.0
005930,2018-01-03,51620.0
005930,2018-01-04,51080.0
005930,2018-01-05,52120.0
005930,2018-01-08,52020.0
005930,2018-01-09,50400.0
005930,2018-01-10,48840.0
005930,2018-01-11,48240.0
005930,2018-01-12,48200.0
005930,2018-01-15,48540.0
005930,2018-01-16,50000.0
005930,2018-01-17,49620.0
005930,2018-01-18,49900.0
005930,2018-01-19,49320.0
005930,2018-01-22,48240.0
005930,2018-01-23,49160.0
005930,2018-01-24,49340.0
005930,2018-01-25,50260.0
005930,2018-01-26,50780.0
005930,2018-01-29,51220.0
005930,2018-01-30,49800.0
005930,2018-01-31,49900.0
005930,2018-02-01,49820.0
005930,2018-02-02,47700.0
005930,2018-02-05,47920.0
005930,2018-02-06,47420.0
005930,2018-02-07,45800.0
005930,2018-02-08,46000.0
005930,2018-02-09,44700.0
005930,2018-02-12,45720.0
005930,2018-02-13,47540.0
005930,2018-02-14,49000.0
005930,2018-02-19,48380.0
005930,2018-02-20,47400.0
005930,2018-02-21,47280.0
005930,2018-02-22,46760.0
005930,2018-02-23,47220.0
005930,2018-02-26,47380.0
005930,2018-02-27,47380.0
005930,2018-02-28,47060.0
005930,2018-03-02,46020.0
005930,2018-03-05,45200.0
005930,2018-03-06,47020.0
005930,2018-03-07,48620.0
005930,2018-03-08,49200.0
005930,2018-03-09,49740.0
005930,2018-03-12,49740.0
005930,2018-03-13,51660.0
005930,2018-03-14,51760.0
005930,2018-03-15,51540.0
005930,2018-03-16,51140.0
005930,2018-03-19,50740.0
005930,2018-03-20,51200.0
005930,2018-03-21,51060.0
005930,2018-03-22,51780.0
005930,2018-03-23,49720.0
005930,2018-03-26,50280.0
005930,2018-03-27,49980.0
005930,2018-03-28,48700.0
005930,2018-03-29,49040.0
005930,2018-03-30,49220.0
005930,2018-04-02,48540.0
005930,2018-04-03,48120.0
005930,2018-04-04,46920.0
005930,2018-04-05,48740.0
005930,2018-04-06,48400.0
005930,2018-04-09,49200.0
005930,2018-04-10,48880.0
005930,2018-04-11,48860.0
005930,2018-04-12,49000.0
005930,2018-04-13,49800.0
005930,2018-04-16,50340.0
005930,2018-04-17,49980.0
005930,2018-04-18,51360.0
005930,2018-04-19,52780.0
005930,2018-04-20,51620.0
005930,2018-04-23,51900.0
005930,2018-04-24,50460.0
005930,2018-04-25,50400.0
005930,2018-04-26,52140.0
005930,2018-04-27,53000.0
005930,2018-04-30,53000.0
005930,2018-05-02,53000.0
005930,2018-05-03,53000.0
005930,2018-05-04,51900.0
005930,2018-05-08,52600.0
005930,2018-05-09,50900.0
005930,2018-05-10,51600.0
005930,2018-05-11,51300.0
005930,2018-05-14,50100.0
005930,2018-05-15,49200.0
005930,2018-05-16,49850.0
005930,2018-05-17,49400.0
005930,2018-05-18,49500.0
005930,2018-05-21,50000.0
005930,2018-05-23,51800.0
005930,2018-05-24,51400.0
005930,2018-05-25,52700.0
005930,2018-05-28,52300.0
005930,2018-05-29,51300.0
005930,2018-05-30,49500.0
005930,2018-05-31,50700.0
005930,2018-06-01,51300.0
005930,2018-06-04,51100.0
005930,2018-06-05,51300.0
005930,2018-06-07,50600.0
005930,2018-06-08,49650.0
005930,2018-06-11,49900.0
005930,2018-06-12,49400.0
005930,2018-06-14,48200.0
005930,2018-06-15,47650.0
005930,2018-06-18,46600.0
005930,2018-06-19,47000.0
005930,2018-06-20,47000.0
005930,2018-06-21,47050.0
005930,2018-06-22,47250.0
005930,2018-06-25,46650.0
005930,2018-06-26,47000.0
005930,2018-06-27,47950.0
005930,2018-06-28,46800.0
005930,2018-06-29,46650.0
005930,2018-07-02,45550.0
005930,2018-07-03,46150.0
005930,2018-07-04,46250.0
005930,2018-07-05,45950.0
005930,2018-07-06,44900.0
005930,2018-07-09,45600.0
005930,2018-07-10,46300.0
005930,2018-07-11,46000.0
005930,2018-07-12,45500.0
005930,2018-07-13,46500.0
005930,2018-07-16,46050.0
005930,2018-07-17,45850.0
005930,2018-07-18,46550.0
005930,2018-07-19,46900.0
005930,2018-07-20,47450.0
005930,2018-07-23,46500.0
005930,2018-07-24,46150.0
005930,2018-07-25,46150.0
005930,2018-07-26,46900.0
005930,2018-07-27,46900.0
005930,2018-07-30,46500.0
005930,2018-07-31,46250.0
005930,2018-08-01,46550.0
005930,2018-08-02,45550.0
005930,2018-08-03,45750.0
005930,2018-08-06,45800.0
005930,2018-08-07,46700.0
005930,2018-08-08,46800.0
005930,2018-08-09,46900.0
005930,2018-08-10,45400.0
005930,2018-08-13,45050.0
005930,2018-08-14,45150.0
005930,2018-08-16,44250.0
005930,2018-08-17,44100.0
005930,2018-08-20,43850.0
005930,2018-08-21,44800.0
005930,2018-08-22,46100.0
005930,2018-08-23,46200.0
005930,2018-08-24,46150.0
005930,2018-08-27,46300.0
005930,2018-08-28,46550.0
005930,2018-08-29,46800.0
005930,2018-08-30,47650.0
005930,2018-08-31,48450.0
005930,2018-09-03,47450.0
005930,2018-09-04,47650.0
005930,2018-09-05,46600.0
005930,2018-09-06,46100.0
005930,2018-09-07,44900.0
005930,2018-09-10,45500.0
005930,2018-09-11,45050.0
005930,2018-09-12,44550.0
005930,2018-09-13,44050.0
005930,2018-09-14,45850.0
005930,2018-09-17,45150.0
005930,2018-09-18,45500.0
005930,2018-09-19,46150.0
005930,2018-09-20,47250.0
005930,2018-09-21,47400.0
005930,2018-09-27,47500.0
005930,2018-09-28,46450.0
005930,2018-10-01,46350.0
005930,2018-10-02,45700.0
005930,2018-10-04,44700.0
005930,2018-10-05,44700.0
005930,2018-10-08,44950.0
005930,2018-10-10,45300.0
005930,2018-10-11,43100.0
005930,2018-10-12,44000.0
005930,2018-10-15,43800.0
005930,2018-10-16,43600.0
005930,2018-10-17,44150.0
005930,2018-10-18,44050.0
005930,2018-10-19,43900.0
005930,2018-10-22,43550.0
005930,2018-10-23,43050.0
005930,2018-10-24,42550.0
005930,2018-10-25,41000.0
005930,2018-10-26,41000.0
005930,2018-10-29,41400.0
005930,2018-10-30,42350.0
005930,2018-10-31,42400.0
005930,2018-11-01,42150.0
005930,2018-11-02,44150.0
005930,2018-11-05,43800.0
005930,2018-11-06,43750.0
005930,2018-11-07,44000.0
005930,2018-11-08,44050.0
005930,2018-11-09,44300.0
005930,2018-11-12,45200.0
005930,2018-11-13,44500.0
005930,2018-11-14,44100.0
005930,2018-11-15,44250.0
005930,2018-11-16,44000.0
005930,2018-11-19,43650.0
005930,2018-11-20,42800.0
005930,2018-11-21,42100.0
005930,2018-11-22,42450.0
005930,2018-11-23,42400.0
005930,2018-11-26,42600.0
005930,2018-11-27,43050.0
005930,2018-11-28,43150.0
005930,2018-11-29,43150.0
005930,2018-11-30,41850.0
005930,2018-12-03,43250.0
005930,2018-12-04,42150.0
005930,2018-12-05,41450.0
005930,2018-12-06,40500.0
005930,2018-12-07,40950.0
005930,2018-12-10,40200.0
005930,2018-12-11,40250.0
005930,2018-12-12,40450.0
005930,2018-12-13,40000.0
005930,2018-12-14,38950.0
005930,2018-12-17,39150.0
005930,2018-12-18,38900.0
005930,2018-12-19,39100.0
005930,2018-12-20,38650.0
005930,2018-12-21,38650.0
005930,2018-12-24,38800.0
005930,2018-12-26,38350.0
005930,2018-12-27,38250.0
005930,2018-12-28,38700.0
005930,2019-01-02,38750.0
005930,2019-01-03,37600.0
005930,2019-01-04,37450.0
005930,2019-01-07,38750.0
005930,2019-01-08,38100.0
005930,2019-01-09,39600.0
005930,2019-01-10,39800.0
005930,2019-01-11,40500.0
005930,2019-01-14,40050.0
005930,2019-01-15,41100.0
005930,2019-01-16,41450.0
005930,2019-01-17,41950.0
005930,2019-01-18,42300.0
005930,2019-01-21,42750.0
005930,2019-01-22,42150.0
005930,2019-01-23,42000.0
005930,2019-01-24,43050.0
005930,2019-01-25,44750.0
005930,2019-01-28,45050.0
005930,2019-01-29,45500.0
005930,2019-01-30,46400.0
005930,2019-01-31,46150.0
005930,2019-02-01,46350.0
005930,2019-02-07,46200.0
005930,2019-02-08,44800.0
005930,2019-02-11,45000.0
005930,2019-02-12,46050.0
005930,2019-02-13,46200.0
005930,2019-02-14,47500.0
005930,2019-02-15,46050.0
005930,2019-02-18,46200.0
005930,2019-02-19,45950.0
005930,2019-02-20,46900.0
005930,2019-02-21,46950.0
005930,2019-02-22,47150.0
005930,2019-02-25,47350.0
005930,2019-02-26,46750.0
005930,2019-02-27,46750.0
005930,2019-02-28,45100.0
005930,2019-03-04,44850.0
005930,2019-03-05,44250.0
005930,2019-03-06,44000.0
005930,2019-03-07,44450.0
005930,2019-03-08,43800.0
005930,2019-03-11,43650.0
005930,2019-03-12,44650.0
005930,2019-03-13,43850.0
005930,2019-03-14,43850.0
005930,2019-03-15,44200.0
005930,2019-03-18,43700.0
005930,2019-03-19,43900.0
005930,2019-03-20,44050.0
005930,2019-03-21,45850.0
005930,2019-03-22,46550.0
005930,2019-03-25,45500.0
005930,2019-03-26,45250.0
005930,2019-03-27,45350.0
005930,2019-03-28,44850.0
005930,2019-03-29,44650.0
005930,2019-04-01,45050.0
005930,2019-04-02,45750.0
005930,2019-04-03,46600.0
005930,2019-04-04,46950.0
005930,2019-04-05,46850.0
005930,2019-04-08,46650.0
005930,2019-04-09,46650.0
005930,2019-04-10,46700.0
005930,2019-04-11,46250.0
005930,2019-04-12,46850.0
005930,2019-04-15,47050.0
005930,2019-04-16,47250.0
005930,2019-04-17,47050.0
005930,2019-04-18,45600.0
005930,2019-04-19,45300.0
005930,2019-04-22,45350.0
005930,2019-04-23,45200.0
005930,2019-04-24,44750.0
005930,2019-04-25,44650.0
005930,2019-04-26,44850.0
005930,2019-04-29,46150.0
005930,2019-04-30,45850.0
005930,2019-05-02,45900.0
005930,2019-05-03,45300.0
005930,2019-05-07,44850.0
005930,2019-05-08,44250.0
005930,2019-05-09,42450.0
005930,2019-05-10,42900.0
005930,2019-05-13,42650.0
005930,2019-05-14,42650.0
005930,2019-05-15,42550.0
005930,2019-05-16,41550.0
005930,2019-05-17,41200.0
005930,2019-05-20,42000.0
005930,2019-05-21,43150.0
005930,2019-05-22,43500.0
005930,2019-05-23,43850.0
005930,2019-05-24,42700.0
005930,2019-05-27,42650.0
005930,2019-05-28,42550.0
005930,2019-05-29,41800.0
005930,2019-05-30,42550.0
005930,2019-05-31,42500.0
005930,2019-06-03,43800.0
005930,2019-06-04,43450.0
005930,2019-06-05,43900.0
005930,2019-06-07,44200.0
005930,2019-06-10,44800.0
005930,2019-06-11,44850.0
005930,2019-06-12,44600.0
005930,2019-06-13,43750.0
005930,2019-06-14,44000.0
005930,2019-06-17,43900.0
005930,2019-06-18,44350.0
005930,2019-06-19,45350.0
005930,2019-06-20,45500.0
005930,2019-06-21,45700.0
005930,2019-06-24,45500.0
005930,2019-06-25,45600.0
005930,2019-06-26,45700.0
005930,2019-06-27,46500.0
005930,2019-06-28,47000.0
005930,2019-07-01,46600.0
005930,2019-07-02,46250.0
005930,2019-07-03,45400.0
005930,2019-07-04,46000.0
005930,2019-07-05,45650.0
005930,2019-07-08,44400.0
005930,2019-07-09,45100.0
005930,2019-07-10,45550.0
005930,2019-07-11,46200.0
005930,2019-07-12,46300.0
005930,2019-07-15,46450.0
005930,2019-07-16,46850.0
005930,2019-07-17,46050.0
005930,2019-07-18,46100.0
005930,2019-07-19,46800.0
005930,2019-07-22,47200.0
005930,2019-07-23,47300.0
005930,2019-07-24,46400.0
005930,2019-07-25,47200.0
005930,2019-07-26,47150.0
005930,2019-07-29,46100.0
005930,2019-07-30,46550.0
005930,2019-07-31,45350.0
005930,2019-08-01,45200.0
005930,2019-08-02,44950.0
005930,2019-08-05,43950.0
005930,2019-08-06,43500.0
005930,2019-08-07,43200.0
005930,2019-08-08,42650.0
005930,2019-08-09,43150.0
005930,2019-08-12,43700.0
005930,2019-08-13,43000.0
005930,2019-08-14,43700.0
005930,2019-08-16,43900.0
005930,2019-08-19,43600.0
005930,2019-08-20,44450.0
005930,2019-08-21,44500.0
005930,2019-08-22,44050.0
005930,2019-08-23,43950.0
005930,2019-08-26,43600.0
005930,2019-08-27,44050.0
005930,2019-08-28,44150.0
005930,2019-08-29,43400.0
005930,2019-08-30,44000.0
005930,2019-09-02,43800.0
005930,2019-09-03,43250.0
005930,2019-09-04,44100.0
005930,2019-09-05,45700.0
005930,2019-09-06,46300.0
005930,2019-09-09,46900.0
005930,2019-09-10,47000.0
005930,2019-09-11,47150.0
005930,2019-09-16,47100.0
005930,2019-09-17,46900.0
005930,2019-09-18,47700.0
005930,2019-09-19,49150.0
005930,2019-09-20,49200.0
005930,2019-09-23,49300.0
005930,2019-09-24,49500.0
005930,2019-09-25,48900.0
005930,2019-09-26,49200.0
005930,2019-09-27,48400.0
005930,2019-09-30,49050.0
005930,2019-10-01,48850.0
005930,2019-10-02,47600.0
005930,2019-10-04,48000.0
005930,2019-10-07,47750.0
005930,2019-10-08,48900.0
005930,2019-10-10,48550.0
005930,2019-10-11,49150.0
005930,2019-10-14,50000.0
005930,2019-10-15,50100.0
005930,2019-10-16,50700.0
005930,2019-10-17,50500.0
005930,2019-10-18,49900.0
005930,2019-10-21,50300.0
005930,2019-10-22,51200.0
005930,2019-10-23,51200.0
